,cleaned_text,target
3035,world sickest man,0
6310,glad busy homework get caught book twt hellfire oof,0
6981,imagine rallied around bernie sander wed save ton stress year donald trump would b,0
7208,absolutely tragic intentional mass murder climatechange australianbushfire australianwildfires,0
10527,live otbam paul galvin studio keith wood frontrow depth chart barca upheaval graham hunter td sen ky,0
2799,pink beach philippine named one best beach worlddubbed aptly pi,0
9525,isi strap suicide vest puppy horror footage sick front line bomb tactic,0
4716,melbourne air dangerous fresh food expensive cant even play tennis without getting sick,1
11128,wreck twitter feed one stupid comment congrats win,0
9730,get older realized really need god order survive,0
3190,people like president engage disinformation attack u isnt normal harmless,0
1967,heartening photo show aussie bush already regrowing,0
11008,iraqi center war crime documentation 669 martyr 24488 wounded 2806 detainee demonstration inc,1
7666,current administration wont theyre likely obliterate projection,0
876,yang simply chuckle little stare flustered fusion found kefla even cuter,0
6930,image 1 gt mature acacia ampliceps thicket gt 7 year post fire 2 c 1 year post burn yes know remarkable,0
7720,explore first alley meet fifteen minute leave turn right rabbit h,0
8145,also enough cover mouth sneeze anything touch hand infec,0
6773,bonus point try recovering injury,0
7083,loud bang earlier today ngei 1 estatesounded like transformer exploding follow,1
5852,book hear amp discus flood risingwaters essex allatsea 15 mar,0
5610,australia everyone know someone affected bushfires amp want part help,0
1937,nothing promote follow youd like would also greatly appreciate could donate,0
9789,u trivialize amp hurt feeling holocaust survivor amp feeling victim christ,1
6208,coalition mp message victorian dealing hazardous air quality today,1
2914,resident conjola park nsw return survey damage bushfire abc730 australianbushfiresdisaster,0
2990,think theyre danger destroying whole fut game mode,0
147,perhaps prodded others zelensky decides ukraine nothing lose piling onto iran never seen many op,0
1168,best season blood orange seville orange forced rhubarb brightening farmshop week,0
1790,inferno black friday 1939 71 death 3700 building much fuel lit hand man jonova,1
9701,game metroidvania collectathon way unlock new underwater boy survive lowe,0
5807,cricketing community benefit community cost devt approved advice officer,0
9469,building collapse search rescue crew use dog,0
5813,line cleared treated water needle factory flowing outside mangrove floo,0
4411,seen nightmare 11 syrian immigrant including 8 child drowned fleeing hell idlib li,1
6756,rt jalopnik michigan 75 mph speed limit lead speeding crash injury report,1
5942,good destroying planet killing people carbon emission forest fire,0
6670,ignorance choice guy fielded,0
9124,took 5 fucking year hear intro go go go sleeping siren correctly,0
4534,fair petty worried murdered plus dust storm,1
2000,update casualty reported explosion chemical factory zhuhai south china guangdong fire,1
4397,thing infuriated black democrat paying freaking attention infuriated,0
170,consider gt person video camera know record attack indication,0
4503,israel cause dust storm middle east ww3 started usa amp israel v russia,0
8533,psa show netflix called kitten rescuer matt rescue kitten,0
8676,earth ruined wasteland dirt rubble cant help take blame,0
5287,know 61 pedestrian fatality tested alcohol bac blood alcohol content positive choose,0
9866,thing muslim discus whats app group love jihad radical islamic terrorism islamic nation dividing india,0
5446,priti patel great point based immigration criminal fear committing crime xr terrorist organisation meghan,0
4964,thats im saying people evacuate volcano complex area immediately there anoth,0
3127,would eat death sound divine,0
2024,met social medium volunteer part modi ji birthday celebration decided celebrate seva saal,0
5539,mr president forget fire c transport uhuruaddress,0
3124,eighth death anniversary arfa karim observed today brilliant girl like arfa karim ray hope,0
2558,driver standing nearby hopefully low impact collision,1
541,rt fightextremism emboldened alshabab threatens strike american target around world day,1
10860,bit whirlwind tour pdx area adult theater arcade scene weekend quite yet,0
2893,dumbing trend ordinary people taken cult celebrity simply exploit,0
2838,turning house camera phone come home past curfew v turning house camera,0
9591,dad come home suicide bombing,1
3350,demolish,0
8581,today player need update riot account see popup inclient preventing playing,0
4012,lmao would instantly detonate cranium neoliberal world bernies good mass murder tho,0
8958,scream come true producer getout halloween blumhouses theatre valentine day r,0
10198,ya nigga sold drug studio time nigga trapped eat came outside,0
5482,start issue land try install fear country look like zimbabweits fine k,0
6272,bihar district magistrate issue order close school heat wave instead cold wave,1
10983,violent windstorm mean powerful north atlantic windstorm delivered violent hurricaneforce w,1
9167,siren x amity x stray x unitytx ticketsvip onsale friday,0
4714,democrat said impeachment emergency sat impeachment article week also told u,0
6574,world facing worst type crime humanity committed mullah mafia supprted democrat islam,0
1668,temporary path closure brockweir bigsweir bridge riverside route due work riverside bank collapse pl,0
6415,father 911 hijacker father killed innocently working tower,0
8232,thailand confirms first case mystery virus wuhan chinese woman quarantined,1
6158,last time stop calling wen ning public health hazard business partner,0
9346,weather warning remain place heavy rain wind across isleofwight take care road stay,1
613,peacful mob attacked people bhansia adilabad district telangana pelted stone looted house burnt vehicle,0
4955,congratulation always described first week living parallel universe u,0
4586,silsby founder new life childrens refuge ngo goal rescue child orphaned natural disa,0
442,brutal provocative statement dgispr already butchered butchered forc,1
9119,first paid commission done longer taking commission graphite siren ocean,0
8496,people rescue horse taal vet providing medical attention horse facebook thank lord resc,1
8264,provincial emergency operation centre sent original alert training exercise,0
5080,people push limit finally explode fight back suddenly youre bad person,0
6371,dont know people tweet hear see agbero vote tinubu never encourage agber,0
3903,guy destroyed dream 11 boy really tryin reach dream need fight x1 fought stay,0
6012,march 22 commemorate great perth hailstorm 4pm time storm hit u causing billion,1
1698,mean better cop said many people would jump,0
8658,crew touring alasad base monday saw large crater ground damaged military trailer well,0
1614,january 14 2016 1030 wib first bomb blasted starbucks outlet area cakrawala building,0
10009,thunder miss plz get back court soon,0
5433,people fear dont understand hate cant conquer guess theory man,0
4684,well happenedi got letter local munincipal court showing owe 950 total fine dont p,0
6538,ctmagazine never discouraged condition one find hand g,0
2258,surprising though enugbe cause loss moral think,0
8683,nayeon ruin life already,0
598,u expels 21 saudi cadet terrorist attack base jihadist literature 15 19 911 hijacker,1
4408,many time youve drowned people cant swim love language burnt people ca,0
503,arson major factor australian fire,1
1279,loud though dog certain house got blown,0
3811,medium destroy life career defending thug like pravin gordhan use,0
8484,link volunteer donation drive link rescuer,0
11215,stell wrecked ako palagi sayo haha alabtopspotonmyx pushawardsatin,0
10869,major fire australia local air force begun air drop vegetable wild animal animal,1
5323,worried woman child kind abuse usually end fatality hope,0
11091,learned long time ago major bank,0
28,kind true sadly,0
7985,cool dont panic darling video,0
2188,water emergency woodbury linked landfill chemical waste fox 9,1
6387,he stolen cooke revel rambunctious shopping rampageon dime cybersecurity disasterrec,0
1295,human body part found stuffed bag police probe suspicious death suspicious ya dont say,1
10413,brushing pidge trouble mother joke,0
10499,2019 year major upheaval renew domain website however making plan,0
375,white saw trump riding golden horse alongside jesus armageddon business standard news,0
1797,doesnt matter one person several hundred people anyone start fire,0
7280,modern money theory mmt monetary massacre theory para tener en cartera bonos con tipos de inters negativos e,0
7449,mudslide ein alloza neighborhood silwan south alaqsa mosque without intervention jerusalem,1
5853,double yellow weather warning place wind amp rain youll need take extra care driving condition h,0
635,son teenage girl arrested couple attacked centurion home,0
9031,sinkhole china swallow bus killing 6 newpaper24,1
11113,ballot hour already onslaught leftwing candidate helped wreck electi,0
11005,almost 1500 innocent iranian got shot street thousand got wounded arrested nancypelosi say,1
4937,stigmabase state hiv epidemic rural kwazulunatal south africa south africa epicentre,1
8115,need provide evidence police man jakande police station lekki extorted 5k,0
8631,see rioting bhakts smash window pane blame satya nadella,0
8978,learned earthquake last month bristol channel area yet another example regional seismic,0
1085,ash ketchum blight think snes mini holding pattern snesmini,0
4570,m47 earthquake reported geofon 47 philippine island region link,1
7672,final ap poll screwy apparently 1 122 boise state 23 didnt beat 112 air force 22 florida 6 lost l,0
1299,body part found bag moatview coolock north dublin,1
7811,scrubber turn air pollution water pollution nothing address spill risk heavy fuel oil protec,0
3675,hi im sorry running reduced service morning freight tr,1
6458,yes james left hijacking bushfire crisis push climate change hysteria agenda,0
2683,meteorite crashed 1969 found contain ancient matter earth,0
2652,without recent escalation iran plane crash victim would home family justin trudeau,0
2567,m20 j5 maidstone amp j4 leybourne vehicle involved traffic collision moved lane 1,1
9820,couldnt agree piece need parallel strategy male victim need f,0
4279,serious week start shehnaaz upset amp sid go mid day vice versa literally feel l,0
10151,drove middle substantial sand tornado afghanistan obviously enough lift,1
7901,canadian food executive blamed trump iran shooting plane killing 176 apologized 2008 l,0
1993,unlike previous state nation address realized dp wasnt present today also cabinet reshuffle yo,0
3770,oh angered violent god life ended reborn catherine cunningham parent,0
7557,russiagate censorship venezuela assange syriaopcw lie catastrophic extinction rate rolling climate emergen,0
7973,im understanding someone please explain everyone panic,0
5157,im always skeptical eyewitness testimony eve,0
5113,look beyond headline really worth reading quick article appreciate staggeringly loud l,0
5088,exploded upon contact turn would rather grazed hundred time attempting,0
9731,woooooh jesus christ lord help u soobders cant wont survive kwndkwjskw,0
7434,join military need proper training follow rule right evaluation check get right dont,0
11048,miss benwounds,0
8012,hope wife wicked like everyone panicking horn cause forgot bring chicken freezer,0
8398,dear sir please send list 20000 hindu refugee bangladesh staying sindhanoor raichur karnataka,1
3478,fed waiting skip mone bros grab service help domestic amp commercial grab need contact derek,0
3147,longacting beta2 agonist salmeterol formoterol used asthma combined inhale,0
632,utmost acceptance locust announce decimation c mwangi kiunjuri attacked,0
3792,ye shall see abomination desolation spoken daniel prophet standing ought let,0
9872,want say pas condolence matter defense terrorism cant thrown ar,0
4765,critical part plan get additional power online asap ipps must assist,0
7164,shhhhhh thats meant swept carpet usa rather discus mass murder sky,0
10947,cuhk professor fang kecheng revisits real lesson disastrous 1987 daxinganling wildfire shameless,0
9432,tiktok girldorothea badly singing belong together mariah someone filming herferdie guy,0
6105,there harm especially civilian mark would rather position remain vacant,0
5431,stop feeding fear future sociology teacher,0
7598,kardashians team petition starter demand cleanup worst nuclear disaste,0
10675,court room place feeling war zone mental war zone arent fit,0
11160,happiness sorrow guess id live today tomorrow still,0
5865,happy fire guess scientist predict next unprecedented cyclone flood climateemegency,0
8980,learned earthquake last month bristol channel area yet another example regional,0
3816,hurt boy much theyre boy who fighting dream r u destroy justiceforx1,0
1152,seriously believe one point life blood dance floor favorite band straight,0
7790,say taylor swift biggest pop star planet mean literal obliteration,0
127,secret antispying service middle east high alert demolition commercial airpl,1
4645,dont electrocute ooo,0
2898,stormbrendan another clip saltcoats around 1330 high tide weve switched power overhead line temp,1
6113,yah ibn ab kathr said talecarrier liar cause harm within hour magician within year,0
4608,electrocute check thread horrorlaughed number,0
3352,iba ufbu good nothing two illegal entity curse 10 lakh banker amp 4 lakh bank,0
4951,swiss naturopath needed groundbreaking study naturopathic practice find,0
1884,guess refundwarren itrustbernie hashtags started id looking russian troll farm,0
10380,woman trouble maker demanding justice rape assault considering open door fo,0
7870,hi michael im bb im angry company caused worst listeria outbreak canadian history tha,0
2983,irony labour warned danger jewish fringe usually decried laughable incompetent,0
8263,received 2 emergency alert sleeping first said radiation released nuclear plant,0
11210,tryna think plot nothing come mind except yoobis as getting wrecked yall much,0
8905,fil instructor made u write free verse poetry went ballistic classmate wrote free verse coz apparen,0
2853,navy imposes curfew ondo community killing rating missing arm sagagist,1
4288,maybe part plan headline drown margaret court mess thats still come got,0
2070,adap successful shorting hard way beyond pay grade common retail short mostly go char,0
1363,damn mean body bagging guy last year year th,0
3110,one literally one single soul dramatic as imagining death someone love absolutely reas,0
2415,culture collide southernspain,0
5686,get youre saying wouldve flattened thing bc farleft guaranteed,0
9982,occasionally elaborate pageantry big reconciliation slip canadian state obligated remind everyone,0
1387,body bagging,0
3211,wanted uncover exactly news abducting large number student could k,0
3938,often give enemy mean destruction aesop quote,0
3765,ant eel hornet angled calm five dollar bill curious travel speak desolate kite underneath liner,0
6801,think informed,0
3484,truth revealed demolition man three seashell explained kinda via,0
10410,corn pop trouble,0
875,im alice bleed blood red bleed blue atoll pee yellow blazing yellow,0
4888,whats latest jokhang temple fire engulfed flame two year ago 17 february 2018 since nothing,1
4794,western cape helicopter emergency medical service netcare 6 specialised helicopter ambulance activated,1
5979,different angle new one,0
574,elephant attack 400 sri lanka last year habit convenience choice,1
1682,american street burning building point,0
232,actually impossible tell whether dan boris le across brief journalist almost journalist,0
171,besides airplane shot accident thing habbening also highlevel proir,0
8004,earthquake solar eclipse almost wwiii 2 day wolf moon penumbral eclipse australian wildf,0
9385,played football saw player go head,0
1138,xeltes played world warcraft blizzard last 24 hour exophase,0
4088,inseong adorable im cry peak devastation,0
7491,joe rogan go carnivore diet suffers explosive diarrhea rainforest mudslide overtaking mountain road,0
4290,animal titanic nb drowning neggar dey come drown awwww background song weak,0
7071,might prettiest lightning ridge opal,0
420,taehyungs army zip photo one hour dunno ill survive,0
10567,stormbrendan 32000 home business stil,0
4437,dont hit unless youre drowning,0
10840,blanket secrecy surround australian weapon sale country accused war crime,1
6679,terror pl perfect replacement kane injured,0
452,funny australian authority investigated nearly 200 people arson already charged,1
9282,cant wait first real snowstorm,0
5837,storm surge storm brendan flooding harbour rathlin island county antrim coast footage dougl,1
4274,drought starting,0
4444,wow ray escaped socialism cuba amp say would rather die drowning big smile face knew,0
11047,taehyungs voice beautiful whats admirable hit heart voice make,0
6139,sophistry green leader richard di natale year party greenies inside bureaucracy like nswpws,0
851,two fight protect right revive value arent alternative campaign rejoin,0
4101,mind disaster rn get dk levanter english get see monsta x also mean get see k,0
2658,iranian authority warned protester stage antigovernment demonstration video appeared show security,0
3241,goldcrest flitting around debris feeder earlier today,0
10324,poor couple must traumatised,0
7506,mainemendoza using influence good cause information dissemination time natural disaster thank,0
9380,get 0330 work trip wife show dog shat kitch,0
7358,occult novelist accidentally trigger nuclear meltdown government young nurse defeat evil,0
1982,people saint welcome stone molotov cockta,0
7723,im going obliterate df tank,0
8010,u know happened reversing heard loud meow breaker hard af sibling ca,0
3690,freight train experienced low speed derailment hitchin affecting service,1
4858,youre engulfed love right people come,0
833,need classify anti vax bioterrorism,0
3661,phil doesnt get tip get derailed hype train,0
7582,entire history nuclear caused death sixty people chernobyl,1
3536,nowplaying demolition man 2018 flotsam jetsam,0
3997,flight make emergency landing kolkata passenger threatens detonate bomb,1
10787,dont recall united state financing fall norway democratically elected pr,0
3878,eskom destroyed pravin gordhan matshela koko jacob zuma duduzane zuma brian molef,0
1739,wait discovered russian light fire jump building snow fun,0
5486,right protest doesnt automatically demand reciprocal,0
6382,like let motherfucker guarantee ive fibre art longer im damn hijacker,0
2268,97 day son lose need evidence base therapy done,0
9104,thats club sinking deeper every season radical change come club,0
3815,instead defending law land trump justice department fighting tear affordable care ac,0
2756,forget rihanna forget beyonce crush real deal shedeybe,0
4646,3 2 1 kaboom join u wed kaboom labeled wheel science everything optical illusion che,0
2769,ed orgeron passed usc job crushed wife kelly told god better plan,0
6672,school bus attacked crude bomb uttar pradeshamp039s prayagraj 2 student injured,1
6549,watch might next hostage desperate islamic regime anything according reuters two canadian,0
193,usdjpy despite richter scale overbought fxstreet line swissquote bullish long jason sen mr ambulance cha,0
8121,j yaniv punched back head spoke police luckily two security camera directly,0
11143,think tip iceberg real issue within structure poorly run managed,0
3554,look modi bjps politics hallucinating policy show hindu religion,0
8442,super mission global rescue world greatest economics country especially developing,0
8002,swear im panicking local tired pretty girl hecking lap,0
3665,ic created containment board drawthreads kept getting derailed found,0
7389,think correct nobody hurt u military base possibly drone launched,0
8187,victim anomaly kept quarantined medical bay receive careful treatment four victim,1
7315,ill popping talksport afternoon 230 expect usual mayhem,0
10648,mayward batangas organizing blessing project help taal volcano eruption affected resident,0
7236,u r kohinoor sikh community u lick boot mass murderer tadipaar dread,0
5672,show 13 voting public continue vote lnp even,0
7648,holy crap near nuclear reactor,0
9594,latest chic suicide bombing apparel,0
3525,served place worship christian later sikh,0
11076,omg loved part much oo oo benwounds,0
8945,there filipino word umay basically getting sick something something taste,0
6431,afua hirsch accuses pier morgan racist see racism everything well said pier im sick deat,0
5598,severe storm sweeping across southern portion u midwest blamed saturday death l,1
4267,ok ian taking break twitter isnt new like nothing promote rn probably either getting,0
6424,hijacker,0
5919,resident speaks natural forest resident afraid tesla pump groundwater resident,0
4737,sent emergency alert 7pm requesting support receiving word sheriff way evict,1
781,usmexico border portal tb swine flu bioterror via,1
5542,remember day jungkook performed fire mad test next day didnt enough,0
4545,monster dust storm blanket several australian state,1
1119,real tho blizzard need many fortnite player get,0
1248,bbc usual making blood boil patting back ok didnt tell u,0
5420,despite immature fan wanting gone dont fear jongdae leave bc know exo wont let leav,0
6356,make town hall type meeting face real ppl asking question work ho,0
10763,nicis cowboysona role bounty hunter weapon axe hair color baby blue eye color jade accessory wheat,0
3151,overdose call death yarmouth,1
11016,320 day since house passed bipartisan background check bill single law prevent every sh,0
1778,great attend fire safety working group week important work together share,0
9312,tanhajitheunsungwarrior weathercantstop snowstorm chicago ajaydevgan 51 crazy people went watch movie,0
5980,hail president wonderful see alumnus amp bhbpa enthusiast tamara robert front cover,0
2094,may able physically help anyway however thought prayer filipino people affecte,0
8123,nigeria check account balance call police issue,0
2812,since kashmir curfew nazreen may able g,1
4600,ahri also landed full r ulti full w ignite thunderlordselectrocute,0
1240,youre bloody amazing human course,0
548,boris currently bbc breakfast referring potus trump suggesting reason uk,0
6161,hazard game im belgian,0
5915,day day seem love taehyung word today really comforted although country b,0
3220,follow created death fortune save wrath spaceship house night prophet speak whats mind,0
4179,report displaced nation take 2 spot report southsudan address need,0
7226,thank whirlwind last statement isnt true else id mass amp serial murderer diff poi,0
6070,salmankhan heart handling shehnaazgill amp making understand shes harm resp,0
1531,wait iran get bombed ground god bless trump,1
7001,island home number specie including iguana penguin flightless cormorant rat,0
2986,jkp cop devinder singhs sordid saga vindicate hindsight even put life line remember ive con,0
3276,insurance sector seen deluge disruption multiple direction model show promis,0
4262,december monthly vegetation cover anomaly clearly show impact last year strong positive indian ocean dipole,0
1311,jackson couldnt sleep grabbed coat running door messenger bag slung across body,0
9329,cold saturday night storm even though late saturday amp saturday night storm st,1
10834,directed energy weaponsare used attack targeted individualsdonaldtrump gov military agbarr doj tar,0
737,veteran filipino journalist twink macaraig pass away long battle cancer,0
255,moment doc ockin spideys body realizes spidey holding back fight time pete,0
7669,liberal project tear amp remake america socialist paradise liberal study u,0
4544,dust storm australia 11th january 2020 jaxa jma,1
8747,darude outside sandstorm inside,0
6992,taiwan president win second term landslide victory probeijing rival congratulation,0
2230,emergency service scene industrial incident scot chemical plant,0
5086,heart exploded feeling running wild,0
7994,simulated dental clinic university room full bad vibe panic constant chaos,0
3014,bad danger,0
4259,use resource build pipeline water rich fnq drought stricken state water australia,0
7705,saint bernie perpetually peturbed place crown thorn upon blessed nog,0
464,190 people arrested arson,1
1421,open cover trail lightning read whats written get last line im person hire,0
5401,opinion latest mining fatality left u numb eight miner died single disaster wed see royal c,1
7234,han frank mass murderer pole,1
8152,someone gon na quarantine entire french quarter tomorrow morning going serious biohazard,0
104,usgs earthquake expert puertorico installing temporary seismometers help track seismic event including jan 7,0
78,puerto rico hit another 59 magnitude aftershock kyma,1
4365,almost drowned 10 hurt like mother fucker sudden rush w,0
6071,im sad there misunderstandingall picture taken far distance never never get cl,0
8783,spiderverse best animated black panther nominated best picture last year wym finally,0
2231,news say theyre expecting hour rather day chemical incident west thurrock r,1
5854,indonesia jakarta resident file first ever class action suit government biblical flood gt dumped 337,0
1052,cgiarwheat announces new partnership jiangsu academy agricultural science jaas china open screening facility,0
11121,week went car wreck trasported critically injured child whose parent died im glad premier reach,1
2957,perhaps youre right read hair raising article,0
7374,let u also thank two strong woman gen zorro perpetual public meltdown,0
4590,dream one day able electrocute chicken vertigo new zeus skin,0
10954,critic drag jeff bezos amazon donates 690000 australian wildfire recovery lol metallica,0
7291,world watch clear ccp genocide massacre uyghur hongkonger,1
1856,german government outlaw burning israel flag along flag nation response series,0
2840,curfew clock front serena hotel islamabad also clock kp action aid civil power ordinance b,0
8272,dream last night really cute girl lived somewhere close star ey,0
4086,40 per cent victorian habitat sooty owl diamond python longfooted potoroo longnosed bandicoot,0
112,aftershock comic prefer working partnership creator build team ground,0
2936,damage another 60 earthquake hit puerto rico morning severe seismic activity stopped since december 28,1
10405,double trouble modelsstylists left right martha namura,0
1914,wonder many home could saved bush fire lnp power auspol,0
5674,waiting comedown bitch pussy as put mic amp respond guess fucknigga camp strea,0
8755,mamamoo world tour plss,0
7101,yoongi open eye frown hears door getting shut loud bang namjoon look wide,0
6172,spoke guy country victoria today informed theyre calling bushfires greenies fire poi,0
1384,one many reason im body bagging keia as think leaving,0
7979,100 dont need panic buy benteke could work well feel need another,0
1164,make blood boil seeing asking jongdae leave unfair worse part jongdae pr,0
5518,lebron james documentary netflix like 10 year finna fire hell boy,0
10734,head article destiny 2 exotics list xenophage machine gun auto rifl,0
9369,wondering zak storm season 2 would get explore new environment wou,0
6701,today honor lithuanian citizen stood amp peacefully resisted soviet military january 1991 unarmed c,1
7099,love neighbour fight day get really loud 3am love bang door window,0
8585,france riot police attack worker strike also attack reporting filming foo,1
5145,except hasnt worked people ha,0
7832,yo momma fat wore black bathing suit pool everyone yelled oil sp,0
322,four horseman apocalypse,0
2292,devastating read venezuela countryside collapsing capital hum president order,0
3747,wellit great wile lastedi miss old igphe way interested videosmore great gameslike,0
3096,wrong intifada arabic hebrew islamic slogan intifada denotes struggle abu,0
10136,cant post enemy see counter im jk want test jar tornado try rec,0
9965,another irreplaceable site threat time beautiful urban meadow full wildlife west london please help,1
1128,oh stop saying movie get itblizzard make better cut scene almost every game make,0
3662,shown thread dm crumpled fetal position floor party derailed session make,0
5954,ok actually cant people distinguish word bush brush theyre bush fire equiva,0
10314,he probably extremely traumatised never get think disgusting,0
5444,following heart 2020 fear art,0
9143,silverback siren,0
3221,anomalously warm temperature associated increased injury death,0
10999,prince harry run away duty country fought afghanistan duty w,0
8603,ji please advice hrd ministry appoint cisf paramilitary security jnu amp central university,0
437,preorders map soul 7 china army reached 230192 copy via baidu tieba,0
2915,let try realm royal man let see damage cause,0
4792,tonight illuminating sydney opera house sail show support everyone affected australian bu,0
10808,got better yes one said joe shitty lol cam sea,0
7326,sound like multiple be oooo sca,0
5068,like tl would probs explode,0
7282,mohammad survived sarin attack ghouta killed 1400 people massacre expected obama reta,1
8271,planning something hollywood thursday student day there going surebet rain,0
10308,brings back response whole fucking thing guy violently racist shldnt,0
7904,get people vaccinate create outbreak use fear heavily manipulated,0
3450,justice mishra said court would like keep eye goingson case especially debris dem,0
10912,agreed wish hadnt taken apocalyptic wild fire amp death,1
1995,large bipedal being spotted near police intervened immediately vaporized officer appeared unharme,0
5880,venice canal almost dry two month severe flood,1
7934,dumb runny nose,0
3049,service life short vanity world transient alone live live others,0
10778,assam last bodo militant group ndfbs also close ally paresh baruahled ulfa left myanmar base amp surrend,0
9641,court full preparation utter destruction little buddy daring step,0
3745,new diesel fuel spilled dunn county train derailment wqow,1
10829,shit top removing mounted kill requirement get weapon gold would result alot people,0
3150,drug overdose call death yarmouth,1
3939,hour searching nothing death destruction found worth australianfir,0
2520,police seeking witness investigate recent fatal failtoremain collision,1
9309,im baja blast train legit stopped middle snowstorm 9 hour dr,1
785,push mass vaccination point toward staged bioterror event jon rappoport,0
6866,good luck mate asking question lot exactly inundated reply,0
1974,australian bush fire continue devastating like many others feel responsibility,1
10099,nw alertgt strong thunderstorm near glen allan 11 mile avon moving e 50 mph dime size hail possible l,1
10356,colleague showed stationary list son im traumatised still buy unifo,0
1412,whole connectivity hype bullshit one brain interact many others day 20000,0
7931,sehun really keep u sane mean whole pandemonium yesterday posted ig today commenting,0
7327,good pm lot priority seedling alone priority wolega abducted child,0
10469,last sem first week class cancelled typhoon sem volcanic eruption,1
1890,burning concerned mother daughter sister,0
2386,govt taking populist measure name digitalindia instance digital locker facility useless gov,0
7067,died 2,0
5452,wow fear fear nothing speak,0
6229,advised typehuman team wfh air quality worsened melbourne hazardous level today due h,0
10547,god show discomfort fiery furnace daniel burning thorn bush exodus,0
9154,firefighter called 200 false alarm overnight bc smoke heard siren night pool closed event ca,1
2879,monsoon trough moved coral sea fiji keeping eye tropical low near vanuatu,0
285,deflecting issue discouraging statisticsof bengali hindu f,0
6902,received inundation appalling information work nigga wylin 2020,0
6581,since 8 took hostage forgive naivety took strong republican like trump rea,0
6542,short thread biggest enemy let take look past 40yrs 1979 iran hostage crisis jimmy c,0
8780,january 11 zico posted anysong challenge hwasa 12 solar x kassy collab news 13 wheein dropped version,0
7511,hope kim taehyung realize said meant much filipino cant truly avoid natural disaster,0
9785,guess im still thankful survived shit didnt packed bag let go im prolly single mother rn,0
8996,phivolcs also noted another indication impending explosive eruption intense seismic activity,0
792,push mass vaccination point toward staged bioterror event,0
4008,yall ever play champ remote detonate clone instantly fear 1shots,0
3286,slap say rubbish next crave ima,0
2953,law specifically make reference rain caused cloud seeding induced rain insured,0
10592,arrival stormbrendan east coast bringing ssw wind violent storm force 11 together high spring tid,0
5916,worth reading,0
10051,nw blacksburg nwsblacksburg severe thunderstorm warning including south boston va riverdale va cluster sp,1
11096,warren clearly viable lol train wreck former republican,0
6035,im done done,0
2828,curfew clock front serena hotel islamabad also clock kp action aid civil power ordinance b,0
2535,m66 j3 pilsworth heywood towards j4 simisterisland 2 lane closed due collision traff,1
5349,approximately twothirds reported civilian fatality direct targeting yemen caused saudiled,0
447,latest bloodshot trailer vin diesel rebelling army super soldier via,0
4618,think electrocute op,0
2886,alvin lavender fox swam rowdy river stop cyclone destroying city,0
8671,rubble 911 since thats he got going,1
4431,quote fav eden song eden project drowning end credit wake ityttmom rock roll,0
178,although late extend condolence family victim ukrainian airplane falling inclu,1
8791,went valley play water 1st girl suddenly screamed kicking water snake fell,1
6898,add sea level n inundation 80 world people living town n city sited coastal,0
9084,realisation sinking ive spent much money time energy harry style literally doesnt k,0
7497,mudslide,0
1212,totti 43 year old he still scoring banger like class permanent bloody goal,0
3098,justin curative petition two convict nirbhayacase challenging death sentence dismissed supreme court,0
8821,screamed saw god im proud,0
10738,rt half deep beneath natalie wright half deep beneath half 1 he living wea,0
6019,sir heard company looking car name mahindra hailstorm mahindra shred,0
10640,busy responding bushfires home colleague helping people caught,0
229,quranic verse leader choose qasem soleimani unique moment soldier islam tirelessly foug,0
11131,probably best dont even know im watching point kno,0
3488,going 2 demolition ask,0
1505,alott jongdae husband dad yoonterlude aka shadow masterpiece legit one favourite bts,0
8385,dont special treatment refugee treat citizen,0
493,arson thats starting fire though ar,0
4013,bard ray detonate necklace fireball 2e white dragon mouth gon na die anyway,0
8734,new decade time recount top 3 baby crew joke past 10 year thanks great str,0
10195,twit rescue owl trapped log burner,1
8269,wear raincoat rainstorm,0
9540,today heard misinformed thing ever allah u akbar extreme accent mean suicide bomb attack,0
9366,monday stormont storm boris storm brendan emerging story sum deal adding htt,0
1162,thats mere 5 pint blood lol,0
5681,grandmother prayer closet survives powerful tornado flattened home killed many,1
5779,meg issue areal flood advisory alcorn benton prentiss tippah union till jan 14 545 cst,0
2308,shouldnt uk domestic flight ill appalled govt save airline throwing good money bad ne,0
4604,tryna electrocute,0
1154,yall wan na know democrat done u theyve h,0
10202,account one said btss cb one biggest band cb ever,0
8154,let see week 1 pro league went huge quarantine leak,0
8743,iran hit sandstorm amp earthquake plan attack israel,1
4796,gauteng helicopter emergency medical service netcare 7 specialised helicopter ambulance activated,1
11124,something sucking poly cock theyre finished work wreck throat,0
1571,nasrallah america built isi destroy country culture history future every isi bombing,0
9651,paari contagious never african myth deep sunk next,0
6312,frey moment last forever wienglinys hellfire instead revenge man took eve,0
10932,visual map paper supporting risk wildfire watch space,0
3180,like sending bee war deadly truth behind almond milk obsession,0
5757,katana kami way samurai new detail screenshots swordsmith cycle flood customer mode,0
7046,herbie used make appearance light motor action extreme stunt show disney theme park la,0
5048,taalvolcano relief operation dswd usec gudmalin turn 1338 family food pack lgu balayan batang,1
5594,god bless first responder,0
3013,impeach trump admitted killed iranian general soleimani violation war power act amp month ago decide,0
10603,storm ocean violent wind get blowing oh take back back way back oh,0
1499,new bangtan bomb episode actually trending 11 million view lol,0
9489,corrupt officer system muslim ideological support jihad thing one facilitating,0
